"","BIOMASS","Bare_Soil_","EVI","GLCM_Ang_2","GLCM_Homog","GLCM_Mean_","GLCM_StdDe","GVI_NIRGRE","L1SD1","L2SD2","L3SD3","L4SD4","L5SD5","MCARI","MCARIMTVI2","NDVI","R1","R2","R3","R4","R5","Rel_area_s","Rel_shad","SAVI","Shadow_R","shadsoil"
"102",109.054,0.931750666970441,0.13038839933564,0.0001692036698742,0.0627706274793407,127.40071818061,42.4532556370052,1.45082351336017,63.3326608874959,43.7455335026304,33.7632347654721,34.8831896218658,27.3021816313212,0.0032792296519248,0.070887263945842,0.0222904320424199,0.150108105742297,0.137616946778712,0.149136707808123,0.155936931022409,0.199657902223389,1,0,0.089281659811772,0.855706473013822,0.0091838568336755
"103",89.47,0.918032443610022,0.137958559335571,0.0001955368474825,0.0487296050923475,127.334629853982,45.1393176519573,1.40584501679896,66.0908694964455,46.272143999894,28.0425156504723,39.9328680420721,23.4582413775272,0.0047212886550796,0.0841014476713264,0.0234921832113535,0.149575933400605,0.136992810292634,0.141751324419778,0.148571644803229,0.192590659687185,0.992936427850656,0.0010090817356206,0.0914001744533254,0.858532662315478,0.0093518771399781
"104",92.83,0.911371730600316,0.187308416686906,0.0002242430699763,0.0533886267867385,126.242510699001,42.8861463843997,1.55052090420581,62.4649711038963,50.6241713318865,32.0579339326999,44.1517073679591,31.9622469939295,0.0117776522207507,0.146659875841388,0.0474840497674259,0.153474416617122,0.143771756093936,0.150073034334126,0.165035671819263,0.222921113258026,0.979785969084423,0,0.125169359596784,0.852259225492804,0.0093513897444616
"105",100.498,0.892825336567349,0.208898902860591,0.0002340263419517,0.0485445661702851,127.256673826327,42.862168496486,1.49399867269465,58.6820421519074,59.6258963412891,34.1596550039961,41.3151802311688,33.0345676173449,0.0135882365863663,0.145537024286805,0.0487425526958253,0.160908300425273,0.148129442588092,0.146596787667072,0.161620063791008,0.221305190613609,0.786148238153098,0,0.12911896415054,0.849495947012628,0.0095146935488938
"106",159.862,0.898331142227843,0.193859032865585,0.0002740137105139,0.042856065683811,127.117561381606,42.9501493770793,1.46669177021735,76.7173881207913,60.2583991387074,29.4773346122979,40.2433651129359,34.9758445747279,0.0120062906433415,0.139660937670056,0.0442107237602405,0.159763098184818,0.147149030528053,0.1463612830033,0.159901376856436,0.215822272070957,0.925742574257426,0,0.120846057650115,0.850278447663518,0.0094650892938527
"107",132.55,0.910925913232986,0.176448250828278,0.000282128420644,0.0490007038768811,125.625971750794,43.3481056536855,1.53608209557241,63.3662834081389,49.9193999606714,23.8465781859618,34.6411260780577,29.7845705971164,0.0085298414769104,0.120089891357792,0.0384830982261936,0.154371181759099,0.14081951364818,0.149057381932409,0.160988924393414,0.216310333622184,0.956672443674177,0,0.1165740594679,0.853265664826384,0.0093670149507334
"108",38.662,0.898064643549105,0.197309781619008,0.0001914006314432,0.0397043926286772,125.366203954089,43.0322919459436,1.78276357625028,29.3037087952943,18.1787986166072,11.1405577234351,14.5618099214625,15.5313131374177,0.009239759399463,0.103174092715554,0.0475266513711417,0.127297934574976,0.122702393744031,0.134310440544413,0.147714123686724,0.218749358285578,0.255014326647565,0.0143266475644699,0.148475378614097,0.873079502358148,0.0097217890563844
"109",94.462,0.811244702744939,0.266032291893379,0.0002792533702086,0.0269021815844811,132.020217569786,44.7115309604933,1.86540816582187,36.8567874375237,21.6090218175733,11.2476411908606,15.2579379146556,15.4365575009407,0.0206734825440018,0.150173853688894,0.0945814861351477,0.114799632352941,0.100883910334967,0.0936065155228758,0.113163092320261,0.188189670138889,0,0.941176470588235,0.181472786035567,0.897836925856736,0.0110673995505771
"110",74.986,0.841900617641773,0.240877992324172,0.0001787163611683,0.0341519640211822,128.373364126251,43.5069761358021,1.82154504362034,26.377806419994,15.5307286222607,8.34478712744942,11.6785013485854,13.757148725819,0.0174872889026298,0.143975961939213,0.0793725919093071,0.118498037316476,0.107144333707178,0.104963116843393,0.123062066680261,0.195168230016313,0.0146818923327896,0.559543230016313,0.16910682263659,0.890818046959733,0.010581035674436
"111",75.13,0.848352740225544,0.232640533735748,0.0002546698048421,0.0425780857914507,129.131465327347,43.6061790222283,1.82522239320329,33.7760483576985,17.1958551612195,9.30608911669862,13.0370067118189,11.8928312201026,0.0168454796549396,0.144645941392467,0.0779285987034344,0.117274641106443,0.106288033963585,0.10571443890056,0.123583289565826,0.193999299719888,0.0042016806722689,0.574229691876751,0.165593367768617,0.891260789217705,0.010505780755547
"112",84.406,0.842398287150824,0.276559780289475,0.0002919954351373,0.0352214272500038,129.067404962198,42.6823500018472,1.9711999503239,24.6677510524193,15.7907747715377,8.76072738340517,12.7895762804113,14.0915410326297,0.0256659271855362,0.177753611374897,0.104233335772785,0.118877754237288,0.111740810381356,0.110536016949152,0.136260434322034,0.220263479872881,0.0152542372881356,0.396610169491525,0.198111812796211,0.887344782296535,0.0105335539712187
"113",95.854,0.821024099972323,0.26609775302166,0.0002145338327091,0.0319743024524092,130.637438108926,44.4662370243364,1.89887159742189,30.0882121946656,17.9283883859569,9.48242983289375,13.2070999339986,14.9209599230264,0.0208715828215368,0.151706448359798,0.0937505140822905,0.115531885324015,0.103439088310038,0.0984357727128335,0.118801917884371,0.196417546855146,0,0.759847522236341,0.184905387692602,0.895169662527514,0.0109030863108366
"114",157.162,0.79613447431117,0.284340848781432,0.00019755235108,0.0330247572517196,131.963164884322,47.2696245723576,1.91583241179256,47.3428485986992,28.2459031292455,14.4949111691603,19.0107490199943,17.992751918052,0.025283099878415,0.167669038925053,0.114358443501175,0.111434580088988,0.0975857028642937,0.0873824562013348,0.109948971078977,0.186957852474972,0,1,0.192890764870273,0.902083589244727,0.0113307942106794
"115",36.13,0.881168975812364,0.20768231308494,0.0001409161030023,0.0338634725271967,124.554721578182,43.7772205832279,1.81958847224368,26.3722638963863,14.9029967187344,7.92725792980551,10.9924902963778,13.0164336787114,0.0124450926041216,0.127170646226093,0.0609303474462277,0.120886652873204,0.113214241099313,0.120882690505934,0.136569331667708,0.206003327998126,0.169893816364772,0.214241099312929,0.154411797250218,0.882775836314821,0.0100182355546617
"116",136.678,0.82178539438011,0.264749217548964,0.000213195411812,0.0320572079931827,130.329526916801,43.999571003217,1.89585471075436,44.7838546755057,24.5527166243564,12.5849426236308,15.5043707273001,16.6852911195312,0.0238505773958818,0.172062639647454,0.106058694880899,0.113085035667964,0.101219216115434,0.0950795638780804,0.11764036154345,0.19189692769131,0,0.966277561608301,0.184536701255503,0.897817842319854,0.010925210504588
"117",175.63,0.916875231546041,0.247327617857072,0.0003308937671812,0.0405643354161591,126.735780065005,43.0162007516681,2.11423935293203,24.552361676054,19.4426134867046,10.4678808425547,14.0865457010692,14.9859196500848,0.0241017029666792,0.21277033596979,0.0897540703344486,0.133933509924893,0.134727903701717,0.161341838787554,0.193159804184549,0.284847035944206,0.0042918454935622,0.965665236051502,0.195793673633606,0.857897378501449,0.0093567515948147
